FinInst,Quarter,Total.Assets,Total.Assets.,Loan..Lease.and.Other.Credit.Operations.by.Risk.Level,Short.and.Long.Term.Liabilities.and.Deferred.Income,Funding,Funding.,Stockholders..Equity,Equity.,Net.Income.,Net.Income,Cash.and.Equivalents.,Interbank.investments.,Securities.andFinancial.Derivatives.,Total.Loans.,Loan.Loss.Allowance.,Loans.,Total.Leases.,Leased.Fixed.Assets.,Creditor.for.Advanced.Residual.Value.,Creditors.for.Advanced.Residual.Value.,Lease.Loss.Allowance.,Leases.,Other.receivables.,Other.assets.,Adjusted.Fixed.Assets.,Adjusted.Total.Assets.,Credit.Income..,Lease.Income.,Security.Income.,Financial.Derivative.Net.Income.,Foreign.Exchange.Net.Income..,Gross.Insterest.Income..,Funding.Expenses.,Borrowing.and.Onlending.Expenses.,Lease.Expenses.,Foreign.Exchange.Net.Income.,Net.Loan.Loss.Provisions.,Interest.Expenses..,Net.Interest.Income.,Banking.Service.Fee.Income,Banking.Fee.Income.,Personnel.Expenses.,Administrative.Expenses.,Tax.Expenses..,Investment.Income,Other.Operating.Income.,Other.Operating.Expenses.,Other.Operating.Income.and.Expenses.,Net.Operating.Income.,Earnings.Before.Taxand.Profit.Sharing.,Net.Non.Operating.Income.,Income.Tax.Expenses,Profit.Sharing,Interests.on.Net.Equity.,BCB.Mandatory.Reserve.Income.,Demand.Deposits.,Saving.Deposits.,Interbank.Deposits.,Other.Deposits.,Time.Deposits.,Total.Deposits.,Repurchase.Agreements.,Real.Estate.Liabilities.,Agribusiness.Liabilities.,Financial.Liabilities.,Securities.Abroad.,Other.Funding.,Mortgage.and.real.estate.securities..credit.linked.security.and.commercial.paper.,Onlending.,Derivatives.,Other.Liabilities.,Short.and.Long.Term.Liabilities.,Deferred.Income.,Total.Liabilities.,X78301,X78302,X78303,X78304,X78305,X78306,X78307,X78308,X78309,X78310,Common.Equity.Tier.I..CET1..,Additional.Tier.I.,Tier.I.Capital.,Tier.II.Capital.,Total.Regulatory.Capital,Risk.weight.assets.for.credit.risk.,Risk.Weight.assets.for.market.risk.,RWAcam.,RWAcom.,RWAjur.,RWAacs.,RWA.for.operational.risk.,Total.Exposure.,Risk.weighted.assets..RWA..,Total.Exposure.or.Total.Assets,Common.Equity.Tier.I.Ratio.,Tier.I.Capital.Ratio.,Fixed.Asset.Ratio.,Fixed.Assets.Ratio,Regulatory.Capital.Ratio.,Total.Capital.Ratio,Institution.is.Required.to.Calculate.Total.Exposure,Institution.is.Required.to.Calculate.PR,Institution.Uses.Optional.Simplified.Methodology,Leverage.Ratio.,Total.Consolidated.Foreign.Assets,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27
1000080264,2017-06-30,18116800799.68,18116800799.68,2214363441.62,16836028499.5,6115115966.38,6115115966.38,1280772300.18,1280772300.18,-73170735.5700003,-73170735.5700003,1415405.24,4211388518.08,1683300721.46,350452752.93,-5874082.75,344578670.18,2654785.95,903593185.06,49981825.62,49981825.62,-33675725.3,922554071.33,10952112399.58,4320259.7,47112579.73,18166782625.3,23651355.33,241484118.28,331020069.78,-119849502.36,137942444.21,614248485.24,-108890884.23,-187209998.92,-184127136.09,0,-11440081.53,-491668100.77,122580384.47,8853680.53,16170.94,-63593816.27,-45626144.33,-8209724.64,-6802576.6,74822826.67,-121813679.32,-162353263.02,-39772878.5500003,-37968596.3600003,1804282.19,-35202139.21,0,0,0,6583834.43,0,255186204.5,0,465065527.41,726835566.34,1289245800.63,0,0,0,0,0,0,4099034599.41,526535282.51,10172798516.63,16814449765.52,21578733.98,18116800799.68,0,0,0,0,0,0,0,0,0,-6.25848770141602e-7,1280669677.93,0,1280669677.93,0,1280669677.93,3255064026.5,1112149189.18,100181621.62,0,1011686486.48,281081.08,317799633.28,7758205185.36,4685012848.96,7758205185.36,0.273354571100971,0.273354571100971,0.0367072594938717,0.0367072594938717,0.273354571100971,0.273354571100971,1,1,0,0.165072932119231,NA,201706,SOCIETE GENERALE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,31859,80264,4,,,,201701,4,SOCIETE GENERALE - PRUDENCIAL,SOCIETE GENERALE,,,X,U
1000080271,2017-06-30,4938102186.26,4938102186.26,2321477672.28,4195174436.45,3923905893.39,3923905893.39,742927749.81,742927749.81,43308913.68,43308913.68,19327472.52,822539199.8,1258776431.51,2100999020.06,-40569304.45,2060429715.61,0,418020.64,0,0,-125406.18,292614.46,625236697.93,70691109.2,80808945.23,4938102186.26,237427254.51,631789.61,99751566.46,581968.969999999,9786355.4,348178934.95,-196292435.9,-3009535.12,-861497.11,0,-11118642.49,-211282110.62,136896824.33,748952.469999999,14517290.21,-33354728.57,-41724784.75,-11952238.43,1721820.38,17164181.37,-13724026.3,-66603533.62,70293290.71,63901761.9,-6391528.81,-12881706.53,-7711141.69,-26500000,0,57060099.42,0,54638983.36,0,3243094879.3,3354793962.08,216216109.78,161584677.2,38815640.89,34912061.04,8271189.2,2.51457095146179e-8,243583568.33,109312253.2,17926.44,269242731.09,4193166550.92,2007885.53,4938102186.26,4.76837158203125e-7,0,0,0,-9.5367431640625e-7,-2.98023223876953e-8,4.76837158203125e-7,4.76837158203125e-7,0,5.96046447753906e-8,652461694.15,0,652461694.15,0,652461694.15,2686242061.05,477051832.12,259701096.06,1015679.35,211575282.01,4759774.7,269186892,4163691321.28,3432480785.17,4163691321.28,0.190084587499792,0.190084587499792,0.120525425852696,0.120525425852696,0.190084587499792,0.190084587499792,1,1,0,0.156702705317122,55465970.1650444,201706,SOFISA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,57,SP,SAO PAULO,S4,199,31873,80271,15,,,,201701,3,SOFISA - PRUDENCIAL,SOFISA,,,X,U
1000080288,2017-06-30,13686818183.59,13686818183.59,9139228296.12,12338850663.18,10008888549.2,10008888549.2,1347967520.41,1347967520.41,106604981.63,106604981.63,173848960.04,746593512.97,1338584697.39,9139228296.12,-500396483.87,8638831812.25,0,0,0,0,0,0,1820349025.16,709667223.76,258942952.02,13686818183.59,1271151285.39,0,116795243.76,0,1902446.48,1404423951.17,-462870633.04,-1969998.49,0,0,-154636298.26,-619476929.79,784947021.38,43209701.02,80295985.54,-393515570.3,-222914303.73,-56551335.33,17917417.75,56747648.5,-125374982.35,-600185438.9,184761582.48,182415826.86,-2345755.62,-59451661.85,-16359183.38,0,14574975.54,698220374.31,1633844406.81,63820485.85,7966401.91,6227435909.19,8631287578.07,775820612.42,307195501.29,0,44980790.8,0,-4.4703483581543e-8,352176292.09,249604066.62,0,2329885958.8,12338774508,76155.18,13686818183.59,0,0,0,0,0,0,0,0,0,2.68220901489258e-7,1033587980.22,0,1033587980.22,361098894.33,1394686874.55,8138469439.47,188328217.14,62613113.69,524605.08,88888560.1,36301938.27,903305676.97,14656558560.52,9230103333.58,14656558560.52,0.111980109308171,0.111980109308171,0.123560082921971,0.123560082921971,0.151101978401043,0.151101978401043,1,1,0,0.070520509705747,NA,201706,BRB - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,53,DF,BRASILIA,S3,199,31976,80288,124,6,211,,201701,5,BRB - PRUDENCIAL,BRB,,,X,U
1000080295,2017-06-30,24527140606.05,24527140606.05,7178546609.05,23372639968.93,14985341955.69,14985341955.69,1154500637.12,1154500637.12,-211887302.34,-211887302.34,424060584.24,796836511.5,8421021682.8,6637494753.48,-609708066.93,6027786686.55,974358.76,81311885.81,42570973.08,42570973.08,-11663713.02,113193504.63,8214524655.92,386798567.76,185489385.73,24569711579.13,593793576.69,19217392.37,465068006.88,-158205652.44,37325238.58,957287219.4,-522899083.49,-476540043.72,-14853403.28,0,-300473359.55,-1314765890.04,-357478670.64,33180124.02,2036345.53,-117921561.93,-52426349.53,-14355715.82,-550336.46,399681524.97,-211634375.22,38009655.5600001,-319469015.08,-322293555.82,-2824540.74,110406253.48,0,0,88657.32,80704231.59,9121722.16,285709738.73,0,2387149229.58,2762684922.06,4201701708.11,97351968.4,131394232.07,89735237.61,55065869.5,297482.430000022,373844790.01,7647110535.51,58947501.86,8298870188.28,23343159645.83,29480323.1,24527140606.05,0,0,0,-7.62939453125e-6,-3.814697265625e-6,0,0,0,0,2.38418579101563e-7,-2716363.25,240888420.9,238172057.65,814799841.66,1052971899.31,6446422602.05,70665085.51,68951351.35,0,1713734.16,0,741133188.11,19926371071.12,7258220875.67,19926371071.12,-3.74246429880002e-4,0.0328141099216707,0.0860706464620649,0.0860706464620649,0.145073003060519,0.145073003060519,1,1,0,0.0119526057604734,2408166661.27804,201706,CCB - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,57,SP,SAO PAULO,S3,199,32119,80295,15,,,,201701,5,CCB - PRUDENCIAL,CCB,,,X,U
1000080312,2017-06-30,26549966067.66,26549966067.66,11858695661.29,23460042539.98,20399331891.59,20399331891.59,3089923527.68,3089923527.68,203994177.47,203994177.47,20440283.84,6041518655.17,7811589441.01,10837549107.2,-386521125.13,10451027982.07,0,0,0,0,0,0,1876652094.57,302776173.64,45961437.36,26549966067.66,660696192.48,0,721361858.07,-51132382.0599999,21051170.44,1351976838.93,-783554481.18,-237705094.7,0,0,-113937828.13,-1135197404.01,216779434.92,142748716.37,9279673.67,-102205854.65,-53125007.44,-32196571.63,16182137.8,107913690.07,-14696537.89,73900246.2999999,290679681.22,272493215.49,-18186465.73,-8914505.65,-59584532.37,-103319190.08,0,20131556.47,0,413529394.57,0,5721260811.8,6154921762.84,27864086.62,1034287017.14,2672301214.33,3538242308.47,0,6853332.42999983,7251683872.37,6964862169.76,1098631423.06,1933916541.81,23431879856.46,28162683.52,26549966067.66,0,0,0,0,0,-9.5367431640625e-7,-3.814697265625e-6,0,0,6.25848770141602e-7,3077901460.32,0,3077901460.32,371967641.18,3449869101.5,19236390140.63,997163243.25,237292972.97,133545945.95,622994594.6,3329729.73,1094142536.56,36849147248.08,21327695920.44,36849147248.08,0.144314766667796,0.144314766667796,0.00983787181526487,0.00983787181526487,0.161755358589566,0.161755358589566,1,1,0,0.0835270743064583,1374135334.78024,201706,ABC-BRASIL - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,57,SP,SAO PAULO,S3,199,41856,80312,6,,,,201701,4,ABC-BRASIL - PRUDENCIAL,ABC-BRASIL,,,X,U
1000080329,2017-06-30,1443368416694.79,1443368416694.79,642733295569.23,1363168434884.03,1140387934139.69,1140387934139.69,80199981810.76,80199981810.76,5151284016.4,5151284016.4,14329747948.04,448395796234.25,129812466992.64,593386059249.33,-36602307376.13,556783751873.2,298383461.23,459594110.24,243801128.29,243801128.29,-30466986.09,971311713.67,184772508082.53,74162802969.92,34383832008.83,1443612217823.08,42748800140.28,137711004.93,29251974841.66,-195274431.12,450038560.42,74717756217.12,-47172454165.53,-5311911670.05,-78004630.56,0,-13381991301.22,-65944361767.36,8773394449.75999,6643047970.98,4573795234.96,-10031005798.12,-7858201163.61,-2226941537.7,2515842010.19,13596073105.47,-8728500562.78,-1515890740.61,7257503709.15,7262049138.23,4545429.08,-1461162326.88,-649602794.95,-1489082381.41,2324506100.95,62043865741.98,150982353275.07,18961724108.78,6535510579.98,204301915785.39,442825369491.2,455352282521.7,20131501068.89,100665141738.85,2886113906.21,19132283203.26,201499299.539997,143016539216.75,99193742910.04,1969959217.08,220379339157.94,1362737232514.71,431202369.32,1443368416694.79,0,0,0,0,-2.44140625e-4,3.0517578125e-5,0,0,0,-9.5367431640625e-6,64733760999.23,22909285000,87643045999.23,39404570548.07,127047616547.3,633781384439.59,16644770646.77,12105185987.85,3668660.21,4527303401.95,8612596.76,54986311715.76,1149921941322.01,705412466802.12,1149921941322.01,0.0917672483060735,0.124243687379876,0.165639282851995,0.165639282851995,0.180104013646443,0.180104013646443,1,1,0,0.0762165177042113,48734162042.1196,201706,BB - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,51,DF,BRASILIA,S1,199,49906,80329,4871,1316,9250,,201701,29,BB - PRUDENCIAL,BB,,,X,L
1000080336,2017-06-30,118303206977.95,118303206977.95,12571522981.64,100272751066.1,54100155667.56,54100155667.56,18030455911.85,18030455911.85,1228849308.23997,1228849308.23997,988630763.91,29720032025.71,38010946980.28,12136480762.8,-1041217187.27,11095263575.53,0,1240487.99,0,0,0,1240487.99,27369116562.43,2021039482.59,9096937099.51,118303206977.95,774177794.71,0,3514533115.22995,545051899.110016,243191960.76,5171177754.74997,-2765860060.43,-271200464.73,0,0,-174622309.3,-3211682834.46,1959494920.28997,633454051.64,9440301.94,-255796555.11,-515762337.54,-199381387.96,363983657.98,610631307.72,-1123761164.74,-477192126.07,1482302794.21997,1471889794.82997,-10412999.39,-16363359.13,-226677127.46,-630000000,94222984.94,168581304.68,0,326149978.4,0,8614774153.14,9109505436.22,32880750529.64,641206296.87,635569850.17,5071203308.8,1911883776.86,83323938.1000001,8343187170.8,3766712530.9,15131605498.23,30926860366.13,100158621531.92,114129534.18,118303206977.95,0,0,0,1.52587890625e-5,0,0,0,1.52587890625e-5,3.0517578125e-5,-2.47955322265625e-5,11353732698.93,4356427292.3,15710159991.23,2855188111.36,18565348102.59,53157140260.57,37403405405.41,1518681081.08,3703535135.14,25135859459.46,7045329729.73,7080090600.19,135909145253.62,97640636266.17,135909145253.62,0.116280814352536,0.160897763390274,0.262967561795684,0.262967561795684,0.190139564965355,0.190139564965355,1,1,0,0.115593104216153,10600802505.4138,201706,BTG PACTUAL - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,59,RJ,RIO DE JANEIRO,S1,199,49944,80336,11,,,,201701,80,BTG PACTUAL - PRUDENCIAL,BTG PACTUAL,,,X,U
1000080343,2017-06-30,6511351247.49,6511351247.49,6493941558.82,5527407661.64,5233965906.74,5233965906.74,983943585.85,983943585.85,80417024.97,80417024.97,2541997.75,119835838.96,0,6489838929.38,-347418595.59,6142420333.79,0,0,0,0,0,0,210304576.4,30263071.07,5985429.52,6511351247.49,324783561.56,0,9192729.26,-40300,0,333935990.82,-7702726.95,-105319938.52,0,0,-47421666.48,-160444331.95,173491658.87,20752772.51,165200,-18989876.56,-9905860.25,-9962535.54,0,1156188.4,-1513664.73999999,-18297776.18,155193882.69,154879240.86,-314641.83,-72246548.41,-2215667.48,0,0,55311721.19,0,30084000.28,0,142056544.95,227452266.42,0,0,0,0,0,0,0,5006513640.32,0,276202225.03,5510168131.77,17239529.87,6511351247.49,0,0,0,-9.5367431640625e-7,-9.5367431640625e-7,0,0,-9.5367431640625e-7,-9.5367431640625e-7,-4.4703483581543e-8,984648377.85,0,984648377.85,57354301.45,1042002679.3,5783306908.37,131198863.13,131198863.13,0,0,0,321130513.19,6665079553.68,6235636284.69,6665079553.68,0.15790664062103,0.15790664062103,0.00574415943346797,0.00574415943346797,0.167104467247131,0.167104467247131,1,1,0,0.147732426885489,NA,201706,JOHN DEERE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,55,SP,INDAIATUBA,S4,199,50071,80343,2,,,,201701,2,JOHN DEERE - PRUDENCIAL,JOHN DEERE,,,X,U
1000080350,2017-06-30,1024008954.02,1024008954.02,93111416.4,701199522.65,655887191.87,655887191.87,322809431.37,322809431.37,-17175819.59,-17175819.59,619483.23,285996139.22,356609333.06,93111416.4,-16786354.57,76325061.83,0,0,0,0,0,0,71032337.15,7245976.83,226180622.7,1024008954.02,6554521.25,0,39571170.94,4677609.81,0,50803302,-38284022.9,0,0,0,2519698.43,-35764324.47,15038977.53,15516060.81,0,-25476302.98,-20707038.93,-2459321.08,-2883032.24,9249364.87,-561308.06,-27321577.61,-12282600.08,-12308255.46,-25655.38,-4728286.86,-139277.27,0,0,6282255.49,0,16064274.6,0,557665970.54,580012500.63,53178007.08,20113900.7,2582783.46,0,0,9.31322574615479e-10,22696684.16,0,462930,44844700.98,701194822.85,4699.8,1024008954.02,0,0,0,0,0,0,0,0,0,0,144510728.23,0,144510728.23,0,144510728.23,460727925.44,100679570.15,30573988.43,1586788.86,52881678.27,15637114.59,69144190.38,884016668.19,630551685.97,884016668.19,0.22918141596544,0.22918141596544,0.456105919497233,0.456105919497233,0.22918141596544,0.22918141596544,1,1,0,0.16347059216189,NA,201706,FATOR - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,59,SP,SAO PAULO,S4,199,50122,80350,3,,,,201701,2,FATOR - PRUDENCIAL,FATOR,,,X,U
1000080367,2017-06-30,1376933217.47,1376933217.47,562295020.85,1313103597.91,1224994950.17,1224994950.17,63829619.56,63829619.56,8645408.70000003,8645408.70000003,5729828.97,49131006.18,490777550.11,558298941.1,-26508114.11,531790826.99,0,0,0,0,0,0,242308746.3,54910061.44,2285197.48,1376933217.47,50672698.18,0,53343897.81,4611837.8,2033088.55,110661522.34,-78131436.3,0,0,0,-9095611.03,-87227047.33,23434475.01,903729.49,3218.56,-9947686.51,-14541936.27,-732838.72,-93296.29,4834844.21000002,-1166668.5,-20740634.03,2693840.98000003,15110517.93,12416676.95,-5990109.23,-475000,0,0,2781758.88,0,0,0,885523370.52,888305129.4,42487844.71,294201976.06,0,0,0,0,294201976.06,0,0,88108647.74,1313103597.91,0,1376933217.47,0,0,0,0,0,0,0,0,0,4.09781932830811e-8,6104726.58,0,6104726.58,0,6104726.58,585443568.86,361499675.78,3613533.51,0,45024439.03,312861703.24,54236784.97,1289259616.95,1001180029.61,1289259616.95,0.00609753131250334,0.00609753131250334,0.355690881390102,0.355690881390102,0.00609753131250334,0.00609753131250334,1,1,0,0.004735063830233,NA,201706,MÁXIMA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,58,RJ,RIO DE JANEIRO,S4,199,50201,80367,5,,,,201701,6,MÁXIMA - PRUDENCIAL,MÁXIMA,,,X,B
1000080374,2017-06-30,8974833950.68,8974833950.68,4012564803.93,7848127994.13,6506883687.81,6506883687.81,1126705956.55,1126705956.55,-20681435.84,-20681435.84,203104007.08,1116290049.59,2672233180.27,3343126007.05,-264952602.46,3078173404.59,0,0,0,0,0,0,1388624292.95,310682286.21,205726729.99,8974833950.68,249376132.67,0,147485738.95,32895493.6599998,0,429757365.28,-299571092.36,-32595028.98,0,-2853363.75,-67357074.59,-402376559.68,27380805.6,39894271.99,187100.33,-42902864.61,-37665298,-7389036.8,164026.96,42686330.93,-50423541.86,-55449011.06,-28068205.46,-25182125.85,2886079.61,15127496.06,-10626806.05,0,0,26985243.06,0,113702098.85,0,3572665041.39,3713352383.3,465400525.29,687772880.64,503863315.53,135689510.93,89234608.7,-1.49011611938477e-8,1416560315.8,911570463.42,1064058189.17,176859968.01,7747801844.99,100326149.14,8974833950.68,-4.76837158203125e-7,0,0,-1.9073486328125e-6,-1.9073486328125e-6,2.38418579101563e-7,-9.5367431640625e-7,0,0,1.71363353729248e-7,1021140457.53,0,1021140457.53,30287181.37,1051427638.9,6131639323.27,615446486.49,25349189.19,122291891.89,467805405.41,0,442486172.32,10174835212.36,7189571982.08,10174835212.36,0.14203077180049,0.14203077180049,0.195610836857182,0.195610836857182,0.146243426106684,0.146243426106684,1,1,0,0.100359409879146,99718086.0165649,201706,PINE - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,57,SP,SAO PAULO,S3,199,50304,80374,8,,,,201701,4,PINE - PRUDENCIAL,PINE,,,X,U
1000080381,2017-06-30,3107971347.77,3107971347.77,455973749.86,2883747381.33,1880247028.05,1880247028.05,224223966.44,224223966.44,19590850.89,19590850.89,422579556.98,964431660.92,454938414.56,414183996.45,-10475355.78,403708640.67,0,0,0,0,0,0,825152941.86,26627316.64,10532816.14,3107971347.77,40232476.12,0,80860808.44,8444128.87,85803490.4,215340903.83,-102569297.3,-5757211.18,0,0,-816918.38,-109143426.86,106197476.97,50077332.41,19885258.16,-45511668.91,-69444695.14,-11653987.33,0,2746546.37,-13332649.55,-67233863.99,38963612.98,38179553.17,-784059.81,-16285416.81,-2303285.47,0,0,67708801.76,0,12658231.85,47608511.55,638240813.17,766216358.33,987113404.3,46054287.07,42518385.33,0,0,7.45058059692383e-9,88572672.4,38344593.02,4247260.76,999253092.52,2883747381.33,0,3107971347.77,-1.19209289550781e-7,0,0,0,0,0,-2.38418579101563e-7,0,0,-7.45058059692383e-8,196607799.06,0,196607799.06,18438537.2,215046336.26,743290555.42,8780139.57,8780139.57,0,0,0,335089309.3,2603305886.44,1087160004.29,2603305886.44,0.180845320177502,0.180845320177502,0.0272714650339796,0.0272714650339796,0.197805599370299,0.197805599370299,1,1,0,0.075522357969566,NA,201706,SOCOPA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,54,SP,SAO PAULO,S4,199,50328,80381,2,,,,201701,3,SOCOPA - PRUDENCIAL,SOCOPA,,,X,U
1000080408,2017-06-30,264924862.62,264924862.62,0,154406634.1,137600121.02,137600121.02,110518228.52,110518228.52,-384768.71,-384768.71,710167.72,233145707.1,4180875.19,0,0,0,0,0,0,0,0,0,26674824.86,198697.58,14590.17,264924862.62,0,0,11849211.33,0,0,11849211.33,-6173704.96,0,0,0,0,-6173704.96,5675506.37,4534.25,33482.25,-2241883.39,-2094139.31,-274154.22,0,2610884.66,-3495714.17,-5456989.93,218516.44,214540.64,-3975.8,-599309.35,0,0,0,1163023.1,0,0,0,136437097.92,137600121.02,0,0,0,0,0,0,0,0,0,16806513.08,154406634.1,0,264924862.62,-2.98023223876953e-8,0,0,0,2.98023223876953e-8,0,-2.98023223876953e-8,0,0,-5.23868948221207e-10,105422328.21,0,105422328.21,0,105422328.21,37133294.29,0,0,0,0,0,19478496.32,259828962.31,56611790.61,259828962.31,1.86219738104129,1.86219738104129,1.3839734188887e-4,1.3839734188887e-4,1.86219738104129,1.86219738104129,1,1,0,0.405737402300138,NA,201706,VR - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,62,SP,BARUERI,S4,199,50524,80408,2,,,,201701,2,VR - PRUDENCIAL,VR,,,X,U
1000080415,2017-06-30,3549027478.58,3549027478.58,1102139859.74,3112925283.54,2876128280.62,2876128280.62,436102195.04,436102195.04,-81495390.43,-81495390.43,42283402.15,690888846.3,894756862.88,847234936.96,-50214664.35,797020272.61,0,0,0,0,0,0,808929898.7,221627091.02,93521104.92,3549027478.58,56913774.25,0,110081920.71,15221661.77,6068134.09,188285490.82,-182813975.93,-5842291.21,0,0,-19412670.2,-208068937.34,-19783446.52,24898438.86,11325649.57,-38358483.92,-47743881.24,-3926341.05,-252986.9,13323495.68,-8189853.56,-48923962.56,-68707409.08,-72255001.85,-3547592.77,-2672183.18,-6568205.4,0,0,25300043.77,0,165039176.34,0,1778015685.75,1968354905.86,141110420.92,81880293.89,658841096.34,5092523.52,0,-1.86264514923096e-8,745813913.75,20849040.09,3499336.2,228491166.31,3108118783.13,4806500.41,3549027478.58,2.38418579101563e-7,0,0,0,4.76837158203125e-7,0,4.76837158203125e-7,0,0,0,182515897.88,0,182515897.88,0,182515897.88,1774078251.61,43080959.82,3565681.12,30319506.42,9191137.99,4634.29,169785349.08,3538239415.25,1986944560.51,3538239415.25,0.0918575694095625,0.0918575694095625,0.365848668448059,0.365848668448059,0.0918575694095625,0.0918575694095625,1,1,0,0.0515838179557174,58038751.7320597,201706,INDUSVAL - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,57,SP,SAO PAULO,S4,199,50531,80415,13,,,,201701,5,INDUSVAL - PRUDENCIAL,INDUSVAL,,,X,U
1000080422,2017-06-30,2303557205,2303557205,316484740.87,1789058957.45,1318514258.58,1318514258.58,514498247.55,514498247.55,24019756.43,24019756.43,30279271.26,157376465.44,662457124.15,315482411.82,-18858468.19,296623943.63,0,0,0,0,0,0,748396765.14,47698573.73,360725061.65,2303557205,30345660.29,0,38538321.2,7228930.02,17910957.06,94023868.57,-80446007.47,-162189.4,0,0,-154517.52,-80762714.39,13261154.18,4331725.03,550508.41,-19530148.56,-42408807.18,-4329902.23,14832122.79,83788826.71,-20527872.32,16706452.65,29967606.83,30625727.11,658120.28,-6605970.68,0,0,0,10033120.88,0,117983592.32,127292.22,1123832642.26,1251976647.68,0,60848216.18,0,604772.5,0,0,61452988.68,5084622.22,34101.52,470470672.14,1789019032.24,39925.21,2303557205,0,0,0,0,0,0,0,2.38418579101563e-7,4.76837158203125e-7,5.21540641784668e-8,178680020.1,0,178680020.1,100779735.82,279459755.92,1119593736.57,308588932.32,54931913.3,15584257.51,199706067.46,38366694.05,555167768.97,2430043254.45,1983350437.86,2430043254.45,0.0900899894890953,0.0900899894890953,0.245600804538196,0.245600804538196,0.14090286345036,0.14090286345036,1,1,0,0.0735295636292866,NA,201706,BONSUCESSO - PRUDENCIAL,b1,I,Instituição independente,2,Privado nacional,199,57,MG,BELO HORIZONTE,S4,199,,80422,2,,,,201701,1,BONSUCESSO - PRUDENCIAL,,,,X,U
1000080460,2017-06-30,2794509146.31,2794509146.31,2231367300.73,2515934868.91,2067609221,2067609221,278574277.4,278574277.4,32075485.18,32075485.18,2541838.33,383603802.42,54718373.79,2173818797.15,-449873585.16,1723945211.99,290560.79,29038474.53,15757303.09,15757303.09,-2214902.74,42871435.67,539016980.23,61150692.6,2418114.37,2810266449.4,692849706.17,5156369.66,19342888.79,10336737.07,0,727685701.69,-153261506.4,0,-2790298.85,0,-154837058.55,-310888863.8,416796837.89,18336944.63,28907468.85,-29994525.93,-180744272.27,-20173659.16,35108.14,33135472.42,-233104227.51,-383601690.83,33195147.06,32795732.71,-399414.35,-720247.53,0,0,0,0,0,0,0,608222583.21,608222583.21,0,0,0,0,0,1459386637.79,1459386637.79,0,0,444303025.21,2511912246.21,4022622.7,2794509146.31,0,0,0,-4.76837158203125e-7,0,0,0,0,0,5.21540641784668e-8,275021500.17,98339784.79,373361284.96,0,373361284.96,1889389939.02,116036.15,116036.15,0,0,0,671404132.54,2783706873.11,2560910107.71,2783706873.11,0.107392094451893,0.145792421153691,0.00647660715614653,0.00647660715614653,0.145792421153691,0.145792421153691,1,1,0,0.134123778824052,NA,201706,OMNI - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,58,SP,SAO PAULO,S4,199,50940,80460,3,,,,201701,10,OMNI - PRUDENCIAL,OMNI,,,X,F
1000080477,2017-06-30,2978933633.43,2978933633.43,1822757394.08,2474725903.1,2354675856.1,2354675856.1,504207730.33,504207730.33,13385632.02,13385632.02,16101309.33,718138797.42,115892728.01,1230287752.36,-25553726.74,1204734025.62,0,0,0,0,0,0,743856107.56,142189605.63,38021059.86,2978933633.43,134089116.74,0,38846886.97,-1450382.9,27894890.66,199380511.47,-97674572.08,-26015848.84,0,0,-13256514.38,-136946935.3,62433576.17,4938571.17,1936895.39,-29395723.03,-13408184.36,-4821595.98,186327.42,199455.26,-1247530.94,-41611785.07,20821791.1,20552572.49,-269218.61,-7166940.47,0,-10000000,0,46359283.44,0,117644670.88,0,1094145062.01,1258149016.33,119892299.03,221834603.16,0,242183466.12,0,-2.98023223876953e-8,464018069.28,512616471.46,0,118972045.75,2473647901.85,1078001.25,2978933633.43,0,0,0,0,-4.76837158203125e-7,0,0,0,0,0,503368045.56,0,503368045.56,0,503368045.56,2562064743.09,409009474.57,165651369.92,0,243358104.65,0,250151133.41,3174630683.25,3221225351.07,3174630683.25,0.156266013923178,0.156266013923178,0.0738467884200516,0.0738467884200516,0.156266013923178,0.156266013923178,1,1,0,0.158559560397331,NA,201706,INDUSTRIAL DO BRASIL - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,56,SP,SAO PAULO,S4,199,50988,80477,8,,,,201701,2,INDUSTRIAL DO BRASIL - PRUDENCIAL,INDUSTRIAL DO BRASIL,,,X,U
